W1512945817,Recent Development of Pd-Based Electrocatalysts for Proton Exchange Membrane Fuel Cells
W4307897536,Small molecule-assisted synthesis of carbon supported platinum intermetallic fuel cell catalysts
W2791306075,Rational Design and Synthesis of Low-Temperature Fuel Cell Electrocatalysts
W2972627810,Electrocatalysts for electrooxidation of direct alcohol fuel cell: chemistry and applications
W4400672738,Spin occupancy regulation of the Pt d-orbital for a robust low-Pt catalyst towards oxygen reduction
W2371893820,Transition Metal Carbides and Nitrides in Energy Storage and Conversion
W2947420760,Adsorption of Polyaromatic Backbone Impacts the Performance of Anion Exchange Membrane Fuel Cells
W3088994615,Bimetallic nickel-molybdenum/tungsten nanoalloys for high-efficiency hydrogen oxidation catalysis in alkaline electrolytes
W2913337148,Transition Metal–Nitrogen–Carbon (M–N–C) Catalysts for Oxygen Reduction Reaction. Insights on Synthesis and Performance in Polymer Electrolyte Fuel Cells
W4406639376,All-round enhancement induced by oxophilic single Ru and W atoms for alkaline hydrogen oxidation of tiny Pt nanoparticles
W2133220696,Components for PEM Fuel Cells: An Overview
W4392036869,Unveiling the nature of Pt-induced anti-deactivation of Ru for alkaline hydrogen oxidation reaction
W4401805087,Pd-Ru pair on Pt surface for promoting hydrogen oxidation and evolution in alkaline media
W3154550665,Cathode Design for Proton Exchange Membrane Fuel Cells in Automotive Applications
W2747355236,Nano-structured platinum group metal-free catalysts and their integration in fuel cell electrode architectures
W2336560387,Electrocatalysts for hydrogen oxidation and evolution reactions
W4367669062,Understanding Alkaline Hydrogen Oxidation Reaction on PdNiRuIrRh High‐Entropy‐Alloy by Machine Learning Potential
W2107443615,Principles and Materials Aspects of Direct Alkaline Alcohol Fuel Cells
W4323923732,Interface synergism and engineering of Pd/Co@N-C for direct ethanol fuel cells
W4307344422,Fe–N–C Boosts the Stability of Supported Platinum Nanoparticles for Fuel Cells
W2514362056,"Nanostructured platinum-free electrocatalysts in alkaline direct alcohol fuel cells: catalyst design, principles and applications"
W2776687276,General synthesis and definitive structural identification of MN4C4 single-atom catalysts with tunable electrocatalytic activities
W2945994085,Recent advances in transition metal-based electrocatalysts for alkaline hydrogen evolution
W2336537556,Review—Recent Progress in Electrocatalysts for Oxygen Reduction Suitable for Alkaline Anion Exchange Membrane Fuel Cells
W2153633066,Hydrogen production by alkaline water electrolysis
W2519932146,Ni-based bimetallic heterogeneous catalysts for energy and environmental applications
W4381612401,Amorphous nickel hydroxide shell tailors local chemical environment on platinum surface for alkaline hydrogen evolution reaction
W2787357116,High-Loading Intermetallic Pt<sub>3</sub>Co/C Core–Shell Nanoparticles as Enhanced Activity Electrocatalysts toward the Oxygen Reduction Reaction (ORR)
W2896096281,Atomically dispersed manganese catalysts for oxygen reduction in proton-exchange membrane fuel cells
W2792063676,Nitrogen‐Coordinated Single Cobalt Atom Catalysts for Oxygen Reduction in Proton Exchange Membrane Fuel Cells
W2761329828,Understanding activity and selectivity of metal-nitrogen-doped carbon catalysts for electrochemical reduction of CO2
W2181819871,Metal–Organic‐Framework‐Derived Dual Metal‐ and Nitrogen‐Doped Carbon as Efficient and Robust Oxygen Reduction Reaction Catalysts for Microbial Fuel Cells
W2048407205,Metal–Organic Framework Derived Hybrid Co<sub>3</sub>O<sub>4</sub>-Carbon Porous Nanowire Arrays as Reversible Oxygen Evolution Electrodes
W2087207013,An efficient molybdenum disulfide/cobalt diselenide hybrid catalyst for electrochemical hydrogen generation
W2312522982,Electrochemical oxygen reduction catalysed by Ni3(hexaiminotriphenylene)2
W2897445111,Highly active atomically dispersed CoN<sub>4</sub> fuel cell cathode catalysts derived from surfactant-assisted MOFs: carbon-shell confinement strategy
W4390976238,Atomically Dispersed Zn/Co–N–C as ORR Electrocatalysts for Alkaline Fuel Cells
W2471580804,Surface engineering of hierarchical platinum-cobalt nanowires for efficient electrocatalysis
W2048809824,Platinum-Alloy Cathode Catalyst Degradation in Proton Exchange Membrane Fuel Cells: Nanometer-Scale Compositional and Morphological Changes
W2988273169,Trimetallic Mn‐Fe‐Ni Oxide Nanoparticles Supported on Multi‐Walled Carbon Nanotubes as High‐Performance Bifunctional ORR/OER Electrocatalyst in Alkaline Media
W2118708336,Understanding the electrocatalysis of oxygen reduction on platinum and its alloys
W3034967233,Engineering unsymmetrically coordinated Cu-S1N3 single atom sites with enhanced oxygen reduction activity
W4306646504,Nickel Hydroxide‐Supported Ru Single Atoms and Pd Nanoclusters for Enhanced Electrocatalytic Hydrogen Evolution and Ethanol Oxidation
W4408082493,Boosting Alcohol Oxidation Electrocatalysis with Multifactorial Engineered Pd1/Pt Single-Atom Alloy-BiOx Adatoms Surface
W4380991940,The Promotional Effect of Rare Earth on Pt for Ethanol Electro-Oxidation and Its Application on DEFC
W2963637639,Shaping well-defined noble-metal-based nanostructures for fabricating high-performance electrocatalysts: advances and perspectives
W4394914667,Laser Irradiation Synthesis of AuPd Alloy with Decreased Alloying Degree for Efficient Ethanol Oxidation Reaction
W4382929579,"Single-Site Cu-Doped PdSn Wavy Nanowires for Highly Active, Stable, and CO-Tolerant Ethanol Oxidation Electrocatalysis"
W2591143090,Metal organic frameworks as precursors for the manufacture of advanced catalytic materials
W4213430119,"Pt-Mo/C, Pt-Fe/C and Pt-Mo-Sn/C Nanocatalysts Derived from Cluster Compounds for Proton Exchange Membrane Fuel Cells"
W7118175280,Maximize the Electrocatalytic Activity of Pt Toward Ethanol Oxidation via Engineering PdPt <sub>1</sub> Single‐Atom Alloy Skin
W4391446358,Surfactant‐Templated Synthesis of High‐Performance Noble Metal Electrocatalysts: A Case of Dioctadecyldimethylammonium Chloride
W4404505389,High‐Entropy PdRhFeCoMo Metallene With High C1 Selectivity and Anti‐Poisoning Ability for Ethanol Electrooxidation
W3164345626,Carbon-Supported Trimetallic Catalysts (PdAuNi/C) for Borohydride Oxidation Reaction
W3111581054,Synthesis of Bimetallic PdAg Nanoparticles and Their Electrocatalytic Activity toward Ethanol
W4406371086,Single-atom catalysts for (photo)electrocatalytic biomass valorization to high-value-added chemicals
W3004511286,A Remarkable Class of Nanocomposites: Aerogel Supported Bimetallic Nanoparticles
W4388200183,Two-dimensional noble metal-based intermetallics for electrocatalysis
W2752585318,Microwave synthesis of metal nanocatalysts for the electrochemical oxidation of small biomolecules
W369508,Noble Metal Based Nanomaterials in the Application of Direct Alcohol Fuel Cells
W7129037400,Synthesis of carbon-supported multimetallic palladium-based electrocatalysts for direct ethanol fuel cells (DEFCs)
W4366277803,"Bimetallic AgPt Nanoalloys as an Electrocatalyst for Ethanol Oxidation Reaction: Synthesis, Structural Analysis, and Electro-Catalytic Activity"
W2890909035,Effect of Chemical Composition on the Nanoscale Ordering Transformations of Physical Mixtures of Pd and Cu Nanoparticles
W2905218447,The role of hydrogen and fuel cells in the global energy system
W4378212076,Grooved electrodes for high-power-density fuel cells
W2253548421,A perspective on low-temperature solid oxide fuel cells
W2757951566,Anion exchange membrane fuel cells: Current status and remaining challenges
W2149053345,Amorphous nickel hydroxide nanospheres with ultrahigh capacitance and energy density as electrochemical pseudocapacitor materials
W3134967399,Review on Ammonia as a Potential Fuel: From Synthesis to Economics
W2564178799,The path towards sustainable energy
W2108958217,Developments in electrode materials and electrolytes for aluminium–air batteries
W4385950481,Recent Advances on PEM Fuel Cells: From Key Materials to Membrane Electrode Assembly
W3094183005,"Review of solid oxide fuel cell materials: cathode, anode, and electrolyte"
W3191458373,High-performing commercial Fe–N–C cathode electrocatalyst for anion-exchange membrane fuel cells
W2774293935,High-Performance Transition Metal Phosphide Alloy Catalyst for Oxygen Evolution Reaction
W2556889086,Trends in electrode development for next generation solid oxide fuel cells
W3211349002,Solar fuels: research and development strategies to accelerate photocatalytic CO<sub>2</sub> conversion into hydrocarbon fuels
W2909300313,CO <sub>2</sub> reduction on gas-diffusion electrodes and why catalytic performance must be assessed at commercially-relevant conditions
W2890648765,Zigzag carbon as efficient and stable oxygen reduction electrocatalyst for proton exchange membrane fuel cells
W3178877678,Highly active and selective oxygen reduction to H2O2 on boron-doped carbon for high production rates
W2915424365,Morphology and surface chemistry engineering toward pH-universal catalysts for hydrogen evolution at high current density
W2150914893,Edge‐Selectively Sulfurized Graphene Nanoplatelets as Efficient Metal‐Free Electrocatalysts for Oxygen Reduction Reaction: The Electron Spin Effect
W3169129413,Origin of Selective Production of Hydrogen Peroxide by Electrochemical Oxygen Reduction
W4288067406,Carbothermal Shock Synthesis of High Entropy Oxide Catalysts: Dynamic Structural and Chemical Reconstruction Boosting the Catalytic Activity and Stability toward Oxygen Evolution Reaction
W2970389637,Single-Atom Catalysts: From Design to Application
W2783949446,Metal ion cycling of Cu foil for selective C–C coupling in electrochemical CO2 reduction
W2734742669,Computational screening of two-dimensional coordination polymers as efficient catalysts for oxygen evolution and reduction reaction
W4281693722,A General Synthetic Method for High-Entropy Alloy Subnanometer Ribbons
W3205935355,Boride-derived oxygen-evolution catalysts
W4386766553,Misoriented high-entropy iridium ruthenium oxide for acidic water splitting
W4381949928,Utilizing High Entropy Effects for Developing Chromium‐Tolerance Cobalt‐Free Cathode for Solid Oxide Fuel Cells
W4306760130,Atomistic understanding of Pt-based medium entropy alloys for oxygen reduction electrocatalysis based on first principles
W4324257760,Supramolecular tuning of supported metal phthalocyanine catalysts for hydrogen peroxide electrosynthesis
W4380489269,Recent advances of various Pt-based catalysts for oxygen reduction reaction (ORR) in polymer electrolyte membrane fuel cells (PEMFCs)
W2144739335,A direct urea fuel cell – power from fertiliser and waste
W3006937984,Flow Field Patterns for Proton Exchange Membrane Fuel Cells
W2899238307,Review of MXenes as new nanomaterials for energy storage/delivery and selected environmental applications
W2982049054,A lung-inspired printed circuit board polymer electrolyte fuel cell
W2984149977,Insight on water remediation application using magnetic nanomaterials and biosorbents
W4390350696,Fuel cell stack redesign and component integration radically increase power density
W4362506256,Doping Shortens the Metal/Metal Distance and Promotes OH Coverage in Non-Noble Acidic Oxygen Evolution Reaction Catalysts
W2921330372,Predicting Catalytic Activity of High-Entropy Alloys for Electrocatalysis
W2998798817,Metal–organic framework–derived Ni@C and NiO@C as anode catalysts for urea fuel cells
W2147840935,Conversion of biomass platform molecules into fuel additives and liquid hydrocarbon fuels
W2568774951,Improved ethanol electrooxidation performance by shortening Pd–Ni active site distance in Pd–Ni–P nanocatalysts
W2324048221,Pd/ZnO catalysts for direct CO2 hydrogenation to methanol
W2760996483,Advances in reforming and partial oxidation of hydrocarbons for hydrogen production and fuel cell applications
W2897084257,Breaking the scaling relationship via thermally stable Pt/Cu single atom alloys for catalytic dehydrogenation
W2287520545,"CO2 hydrogenation on Pt, Pt/SiO2 and Pt/TiO2: Importance of synergy between Pt and oxide support"
W2557321703,Platinum single-atom and cluster catalysis of the hydrogen evolution reaction
W2151014829,"Tailoring the composition of ultrathin, ternary alloy PtRuFe nanowires for the methanol oxidation reaction and formic acid oxidation reaction"
W4310064359,Advances and challenges of methanol-tolerant oxygen reduction reaction electrocatalysts for the direct methanol fuel cell
W2060441190,Characterization of Pt-Pd/C Electrocatalyst for Methanol Oxidation in Alkaline Medium
W2767085124,New understandings of ethanol oxidation reaction mechanism on Pd/C and Pd2Ru/C catalysts in alkaline direct ethanol fuel cells
W2297431660,Nickel supported on nitrogen-doped carbon nanotubes as hydrogen oxidation reaction catalyst in alkaline electrolyte
W3119626451,Advanced Platinum-Based Oxygen Reduction Electrocatalysts for Fuel Cells
W3198508198,Review and outlook on high-entropy alloys for hydrogen storage
W4309411300,Medium/High‐Entropy Amalgamated Core/Shell Nanoplate Achieves Efficient Formic Acid Catalysis for Direct Formic Acid Fuel Cell
W3036140761,A strong and ductile medium-entropy alloy resists hydrogen embrittlement and corrosion
W4390340251,An Ultrasmall Ordered High-Entropy Intermetallic with Multiple Active Sites for the Oxygen Reduction Reaction
W3195534541,Nanoporous ultra-high-entropy alloys containing fourteen elements for water splitting electrocatalysis
W4393093375,Sub‐2 nm IrRuNiMoCo High‐Entropy Alloy with Iridium‐Rich Medium‐Entropy Oxide Shell to Boost Acidic Oxygen Evolution
W4220678590,Oxygen Evolution Reaction in Alkaline Environment: Material Challenges and Solutions
W2116850839,A Glucose Fuel Cell for Implantable Brain–Machine Interfaces
W4280622202,Methane reforming in solid oxide fuel cells: Challenges and strategies
W3037716220,Hydrogen storage performance of the multi-principal-component CoFeMnTiVZr alloy in electrochemical and gas–solid reactions
W3212466695,Defective high-entropy oxide photocatalyst with high activity for CO2 conversion
W2517024862,"Two‐Dimensional Metal Oxide and Metal Hydroxide Nanosheets: Synthesis, Controlled Assembly and Applications in Energy Conversion and Storage"
W3194428193,Electrocatalytic upcycling of polyethylene terephthalate to commodity chemicals and H2 fuel
W2040346691,Promotion of water-mediated carbon removal by nanostructured barium oxide/nickel interfaces in solid oxide fuel cells
W4295113603,Identifying and tailoring C–N coupling site for efficient urea synthesis over diatomic Fe–Ni catalyst
W2345824436,Seawater usable for production and consumption of hydrogen peroxide as a solar fuel
W2422335183,One-dimensional nanostructured electrocatalysts for polymer electrolyte membrane fuel cells—A review
W1522588952,Synthesis and Electrocatalytic Performance of Multi-Component Nanoporous PtRuCuW Alloy for Direct Methanol Fuel Cells
W4220803552,Plasma modified and tailored defective electrocatalysts for water electrolysis and hydrogen fuel cells
W2529928606,Electrochemical reaction engineering of polymer electrolyte fuel cell
W4396653188,"ZIF-8 derived iron-, sulphur-, and nitrogen-doped catalysts for anion-exchange membrane fuel cell application"
W4396695394,"The current state of transition metal-based electrocatalysts (oxides, alloys, POMs, and MOFs) for oxygen reduction, oxygen evolution, and hydrogen evolution reactions"
W4382068545,Recent Advances and Challenges in Thin-Film Fabrication Techniques for Low-Temperature Solid Oxide Fuel Cells
W4284706723,A kinetic descriptor for the electrolyte effect on the oxygen reduction kinetics on Pt(111)
W2018915609,Gold-promoted structurally ordered intermetallic palladium cobalt nanoparticles for the oxygen reduction reaction
W4327813499,Mesoporous Pt@Pt-skin Pt3Ni core-shell framework nanowire electrocatalyst for efficient oxygen reduction
W2970983686,Atomic and electronic modulation of self-supported nickel-vanadium layered double hydroxide to accelerate water splitting kinetics
W2468207422,Spontaneous incorporation of gold in palladium-based ternary nanoparticles makes durable electrocatalysts for oxygen reduction reaction
W3216973944,Highly-dispersed and high-metal-density electrocatalysts on carbon supports for the oxygen reduction reaction: from nanoparticles to atomic-level architectures
W3022791795,Modifying the Electrocatalyst–Ionomer Interface via Sulfonated Poly(ionic liquid) Block Copolymers to Enable High-Performance Polymer Electrolyte Fuel Cells
W4321850425,"Iridium-based catalysts for oxygen evolution reaction in acidic media: Mechanism, catalytic promotion effects and recent progress"
W2946232728,Single-atom tailoring of platinum nanocatalysts for high-performance multifunctional electrocatalysis
W4401612135,High vacancy formation energy boosts the stability of structurally ordered PtMg in hydrogen fuel cells
W4399158751,Carbons for fuel cell energy generation
W2905223867,Rh-doped PdAg nanoparticles as efficient methanol tolerance electrocatalytic materials for oxygen reduction
W2790779326,On the Preparation and Testing of Fuel Cell Catalysts Using the Thin Film Rotating Disk Electrode Method
W2735056484,High surface area Pd nanocatalyst on core-shell tungsten based support as a beneficial catalyst for low temperature fuel cells application
W4293496060,High-entropy intermetallics on ceria as efficient catalysts for the oxidative dehydrogenation of propane using CO2
W4409211400,Antisite defect unleashes catalytic potential in high-entropy intermetallics for oxygen reduction reaction
W3126772863,Morphology and mechanism of highly selective Cu(II) oxide nanosheet catalysts for carbon dioxide electroreduction
W4225114738,Breaking adsorption-energy scaling limitations of electrocatalytic nitrate reduction on intermetallic CuPd nanocubes by machine-learned insights
W4296773998,OH spectator at IrMo intermetallic narrowing activity gap between alkaline and acidic hydrogen evolution reaction
W2978956470,Atomically ordered non-precious Co3Ta intermetallic nanoparticles as high-performance catalysts for hydrazine electrooxidation
W1965392482,Improved Non-Pt Alloys for the Oxygen Reduction Reaction at Fuel Cell Cathodes Predicted from Quantum Mechanics
W2269205608,Two-Dimensional π-Conjugated Metal Bis(dithiolene) Complex Nanosheets as Selective Catalysts for Oxygen Reduction Reaction
W4393850997,Transition metal clusters with precise numbers of atoms anchored on graphdiyne as multifunctional electrocatalysts for OER/ORR/HER: a computational study
W2118468064,Fuel Cells - Fundamentals and Applications
W4381189700,Fe/Cu diatomic catalysts for electrochemical nitrate reduction to ammonia
W2571310289,Activating lattice oxygen redox reactions in metal oxides to catalyse oxygen evolution
W4362554939,High-entropy single-atom activated carbon catalysts for sustainable oxygen electrocatalysis
W4315629287,High Durability of Fe–N–C Single‐Atom Catalysts with Carbon Vacancies toward the Oxygen Reduction Reaction in Alkaline Media
W2301662868,Guidelines for the Rational Design of Ni-Based Double Hydroxide Electrocatalysts for the Oxygen Evolution Reaction
W2092235578,Nitrogen-Doped Graphene and Its Iron-Based Composite As Efficient Electrocatalysts for Oxygen Reduction Reaction
W2989011156,Non-noble metal-nitride based electrocatalysts for high-performance alkaline seawater electrolysis
W2170447056,Spinel-type lithium cobalt oxide as a bifunctional electrocatalyst for the oxygen evolution and oxygen reduction reactions
W2609581779,“Wiring” Fe‐N<sub><i>x</i></sub>‐Embedded Porous Carbon Framework onto 1D Nanotubes for Efficient Oxygen Reduction Reaction in Alkaline and Acidic Media
W7141135429,High-entropy alloy electrocatalysts for oxygen reduction and hydrogen evolution reactions: recent advances and future perspectives
W7155399931,Current status and prospects of fuel cell electric vehicle industrialization in China
W7156066774,"Platinum-based high-entropy alloys for electrocatalysis: preparation, applications and prospects"
W4414617609,"Engineering of high entropy alloys for high-performance Zn–air batteries: Design, progress, and perspectives"
W7154720924,Emerging Synthesis Strategies of High-Entropy Intermetallic Nanocatalysts
W2059381423,"Screening of electrocatalysts for direct ammonia fuel cell: Ammonia oxidation on PtMe (Me: Ir, Rh, Pd, Ru) and preferentially oriented Pt(100) nanoparticles"
W3009922733,Ternary PtIrNi Catalysts for Efficient Electrochemical Ammonia Oxidation
W4292707979,Recent progress on the long‐term stability of hydrogen evolution reaction electrocatalysts
W4214848606,Splicing the active phases of copper/cobalt-based catalysts achieves high-rate tandem electroreduction of nitrate to ammonia
W4367181635,Recent Advances in Electrocatalysts for Ammonia Oxidation Reaction
W2788273744,On the mechanism of the electrochemical conversion of ammonia to dinitrogen on Pt(1 0 0) in alkaline environment
W4362552928,Bifunctional PdPt bimetallenes for formate oxidation‐boosted water electrolysis
W2892477314,Hydrogen Oxidation on Ni-Based Electrocatalysts: The Effect of Metal Doping
W4391329811,Metal Electrocatalysts for Hydrogen Production in Water Splitting
W2323275360,"Identification of Highly Active Fe Sites in (Ni,Fe)OOH for Electrocatalytic Water Splitting"
W1483851170,High-performance transition metal–doped Pt <sub>3</sub> Ni octahedra for oxygen reduction reaction
W2338864617,Design principles for hydrogen evolution reaction catalyst materials
W2278066700,Ambient-Pressure XPS Study of a Ni–Fe Electrocatalyst for the Oxygen Evolution Reaction
W2998704111,Hydrogen as an energy vector
W1992821858,Nitrogen-doped carbon nanomaterials as non-metal electrocatalysts for water oxidation
W2601810133,Interfacial water reorganization as a pH-dependent descriptor of the hydrogen evolution rate on platinum electrodes
W3197374162,Single-atom catalyst for high-performance methanol oxidation
W2910372448,Chromium-ruthenium oxide solid solution electrocatalyst for highly efficient oxygen evolution reaction in acidic media
W2142145570,Lignocellulosic biomass: a sustainable platform for the production of bio-based chemicals and polymers
W2912962928,Selective electroreduction of carbon dioxide to methanol on copper selenide nanocatalysts
W3170314821,Spin pinning effect to reconstructed oxyhydroxide layer on ferromagnetic oxides for enhanced water oxidation
W3162259356,Spin-polarized oxygen evolution reaction under magnetic field
W4389855359,"Impact of nanoparticle-based fuel additives on biodiesel combustion: An analysis of fuel properties, engine performance, emissions, and combustion characteristics"
W4387368667,Cascade electrocatalysis via AgCu single-atom alloy and Ag nanoparticles in CO2 electroreduction toward multicarbon products
W4391942267,Development of high entropy alloys (HEAs): Current trends
W4406000970,High-entropy alloys catalyzing polymeric transformation of water pollutants with remarkably improved electron utilization efficiency
W4221073509,Atomic-precision Pt6 nanoclusters for enhanced hydrogen electro-oxidation
W4392596813,"Electrochemical alcohol oxidation reaction on Precious‐Metal‐Free catalysts: Mechanism, activity, and selectivity"
W4388689091,Medium‐ and High‐Entropy Spinel Ferrite Nanoparticles via Low‐Temperature Synthesis for the Oxygen Evolution Reaction
W2759570478,Benzene Adsorption: A Significant Inhibitor for the Hydrogen Oxidation Reaction in Alkaline Conditions
W4404010700,Sustainable photocatalytic hydrogen peroxide production over octonary high-entropy oxide
W2619468913,Understanding trends in electrochemical carbon dioxide reduction rates
W1971103102,"Large scale photochemical synthesis of M@TiO2 nanocomposites (M = Ag, Pd, Au, Pt) and their optical properties, CO oxidation performance, and antibacterial effect"
W2061367556,Enabling direct H2O2 production through rational electrocatalyst design
W4389339610,Electrochemical nitrate reduction in acid enables high-efficiency ammonia synthesis and high-voltage pollutes-based fuel cells
W2892530092,Mechanistic Insights into Electrochemical Nitrogen Reduction Reaction on Vanadium Nitride Nanoparticles
W2114707580,Surface chemistry of catalysis by gold
W2765148856,Sulfur-Modulated Tin Sites Enable Highly Selective Electrochemical Reduction of CO2 to Formate
W2999372363,Efficient electrochemical production of glucaric acid and H2 via glucose electrolysis
W2260202063,Core-shell Au@Pd nanoparticles with enhanced catalytic activity for oxygen reduction reaction via core-shell Au@Ag/Pd constructions
W3164221557,Electrochemical Nitric Oxide Reduction on Metal Surfaces
W4401027653,Surface Functionalization of Carbon Black for PEM Fuel Cell Electrodes
W4387611093,Ceria tubular nanoarchitecture antioxidants achieve sustainable fuel cell devices via tuning the oxophilicity of Pt catalytic surfaces and radical scavenging
W3026819955,Highly Durable and Active Pt/Sb-Doped SnO<sub>2</sub> Oxygen Reduction Reaction Electrocatalysts Produced by Atomic Layer Deposition
W2797841108,Activity and Stability of Dispersed Multi Metallic Pt-based Catalysts for CO Tolerance in Proton Exchange Membrane Fuel Cell Anodes
W4410956769,Sustainable Anodes for Direct Methanol Fuel Cells: Advancing Beyond Platinum Scarcity with Low-Pt Alloys and Non-Pt Systems
W3027092613,Controlling Pt Crystal Defects on the Surface of Ni–Pt Core–Shell Nanoparticles for Active and Stable Electrocatalysts for Oxygen Reduction
W4365515045,CoOx-Fe3O4/N-rGO Oxygen Reduction Catalyst for Anion-Exchange Membrane Fuel Cells
W4402619868,Machine learning-assisted dual-atom sites design with interpretable descriptors unifying electrocatalytic reactions
W4294286836,Co2FeO4@rGO composite: Towards trifunctional water splitting in alkaline media
W4389406025,Emerging strategies and developments in oxygen reduction reaction using high-performance platinum-based electrocatalysts
W1972424352,Platinum Monolayer Electrocatalysts for the Oxygen Reduction Reaction: Improvements Induced by Surface and Subsurface Modifications of Cores
W4320727642,Challenges and Opportunities in Engineering the Electronic Structure of Single-Atom Catalysts
W4381985064,A Three-Dimensional Simulation Model for Proton Exchange Membrane Fuel Cells with Conventional and Bimetallic Catalyst Layers
W2168258097,Energy applications of ionic liquids
W4403309128,Modulating d-d orbitals coupling in PtPdCu medium-entropy alloy aerogels to boost pH-general methanol electrooxidation performance
W1600896851,Surface Reaction Kinetics of Steam- and CO2-Reforming as Well as Oxidation of Methane over Nickel-Based Catalysts
W3022673214,Metal-free heteroatom-doped carbon-based catalysts for ORR: A critical assessment about the role of heteroatoms
W4380081009,Fe/Co dual metal catalysts modulated by S-ligands for efficient acidic oxygen reduction in PEMFC
W2950787027,Atomically Dispersed Metal Catalysts for Oxygen Reduction
W1995375198,Hierarchically porous carbons with optimized nitrogen doping as highly active electrocatalysts for oxygen reduction
W4405439103,Balancing Activity and Stability through Compositional Engineering of Ternary PtNi–Au Alloy ORR Catalysts
W4310072095,Recent progress in the development of efficient biomass-based ORR electrocatalysts
W3002490764,Recent Advances in Non-Precious Transition Metal/Nitrogen-doped Carbon for Oxygen Reduction Electrocatalysts in PEMFCs
W3092926896,A pyridinic Fe-N4 macrocycle models the active sites in Fe/N-doped carbon electrocatalysts
W4406101616,Wood‐Inspired Electrode for Sustainable Electrocatalytic Energy Conversion
W4316371398,Synthesis and Characterization of a Composite Anion Exchange Membrane for Water Electrolyzers (AEMWE)
W2772965605,Metal-organic frameworks derived platinum-cobalt bimetallic nanoparticles in nitrogen-doped hollow porous carbon capsules as a highly active and durable catalyst for oxygen reduction reaction
W4392529732,Decoupled supercapacitive electrolyzer for membrane-free water splitting
W4403879129,Octahedral Co<sup>2+</sup>‐O‐Co<sup>3+</sup> in Mixed Cobalt Spinel Promotes Active and Stable Acidic Oxygen Evolution
W2519352396,Catalytic performance of a pyrolyzed graphene supported Fe–N–C composite and its application for acid direct methanol fuel cells
W4407010892,Selectively fluorinated aromatic lithium salts regulate the solvation structure and interfacial chemistry for all-solid-state batteries
W4288489180,Lignin derived carbon materials: current status and future trends
W4404222874,Biomass-derived materials for energy storage and electrocatalysis: recent advances and future perspectives
W7117104062,Multimetal Doping and Heterostructure Engineering of RuO <sub>2</sub> for Durable and Efficient Oxygen Evolution
W34025745,Modeling Boundaries of Influence among Positional Uncertainty Fields
W4409540777,Intermetallic Electrocatalysts for Small‐Molecule Fuel Oxidation
W4406000991,Efficient direct formic acid electrocatalysis enabled by rare earth-doped platinum-tellurium heterostructures
W4401263876,Uniting activity design principles of anode catalysts for direct liquid fuel cells
W7117116807,CO-Resistant Surface Dopant Engineering of Pt/Pd Catalysts for High-Performance Liquid Fuel Oxidation Reactions
W4412694825,Recent Progress of 2D Pt-Group Metallic Electrocatalysts for Energy-Conversion Applications
W4316038053,Computational Study on the Catalytic Performance of Single-Atom Catalysts Anchored on g-CN for Electrochemical Oxidation of Formic Acid
W3172288681,Gold-based nanoalloys: synthetic methods and catalytic applications
W4392889738,Lattice engineering of noble metal-based nanomaterials <i>via</i> metal–nonmetal interactions for catalytic applications
W7148645984,Electron-rich Pt active sites enable efficient complete dehydrogenation electrooxidation of formic acid on Pt/Ag@Bi <sub>2</sub> Te <sub>3</sub> triple-phase heterointerfaces
W7127084144,Twinning Strain‐Induced Pathway Switching on PtPdRuFe Nanoflowers Enables Efficient Formic Acid Oxidation
W7140316038,"Metallenes: synthesis, properties, and applications in electrocatalysis and energy storage"
W4298003163,Recent Progress in High Entropy Alloys for Electrocatalysts
W4324018537,A High-Entropy Oxide as High-Activity Electrocatalyst for Water Oxidation
W2022714449,Trends in the Exchange Current for Hydrogen Evolution
W2953624763,Manganese acting as a high-performance heterogeneous electrocatalyst in carbon dioxide reduction
W4221086000,FeCoNiMnCr High-Entropy Alloy Nanoparticle-Grafted NCNTs with Promising Performance in the Ohmic Polarization Region of Fuel Cells
W4385805408,Strain enhances the activity of molecular electrocatalysts via carbon nanotube supports
W2615990324,Fundamentals and advances in magnesium alloy corrosion
W2031761908,The Secondary Alkaline Zinc Electrode
W2737833773,An effective hybrid organic/inorganic inhibitor for alkaline aluminum-air fuel cells
W2510463796,An operationally flexible fuel cell based on quaternary ammonium-biphosphate ion pairs
W4412692251,Progress in cathode catalysts for rechargeable aprotic lithium–oxygen batteries
W4415544162,Deciphering the structure–activity–selectivity relationship of high-entropy alloys for CO <sub>2</sub> reduction <i>via</i> interpretable machine learning
W4376464837,Unraveling the core of fuel cell performance: engineering the ionomer/catalyst interface
W4379093562,PtNi-W/C with Atomically Dispersed Tungsten Sites Toward Boosted ORR in Proton Exchange Membrane Fuel Cell Devices
W4389320373,Recent advances in metal-based electrocatalysts: from fundamentals and structural regulations to applications in anion-exchange membrane fuel cells
W4390495263,Constructing sulfur and oxygen super-coordinated main-group electrocatalysts for selective and cumulative H2O2 production
W2135571158,Electrocatalytic Activity Studies of Select Metal Surfaces and Implications in Li-Air Batteries
W4387365496,Advanced Electrocatalysts for the Oxygen Evolution Reaction: From Single- to Multielement Materials
W4381943566,Embedding oxophilic rare-earth single atom in platinum nanoclusters for efficient hydrogen electro-oxidation
W4221025973,Interstitial boron-triggered electron-deficient Os aerogels for enhanced pH-universal hydrogen evolution
